id,gender,bowType,age,round,score,
1,Men,Longbow,U14,Bristol V,155,
2,Men,Longbow,U14,Bristol V,213,
3,Men,Longbow,U14,Bristol V,285,
4,Men,Longbow,U14,Bristol V,372,
1,Men,Longbow,U14,St. George,6,
2,Men,Longbow,U14,St. George,9,
3,Men,Longbow,U14,St. George,14,
4,Men,Longbow,U14,St. George,20,
5,Men,Longbow,U14,St. George,30,
6,Men,Longbow,U14,St. George,44,
1,Men,Longbow,U14,Albion / Long Windsor,10,
2,Men,Longbow,U14,Albion / Long Windsor,15,
3,Men,Longbow,U14,Albion / Long Windsor,23,
4,Men,Longbow,U14,Albion / Long Windsor,34,
5,Men,Longbow,U14,Albion / Long Windsor,50,
6,Men,Longbow,U14,Albion / Long Windsor,74,
1,Men,Longbow,U14,Windsor,17,
2,Men,Longbow,U14,Windsor,25,
3,Men,Longbow,U14,Windsor,38,
4,Men,Longbow,U14,Windsor,56,
5,Men,Longbow,U14,Windsor,82,
6,Men,Longbow,U14,Windsor,118,
1,Men,Longbow,U14,Windsor 50,29,
2,Men,Longbow,U14,Windsor 50,44,
3,Men,Longbow,U14,Windsor 50,64,
4,Men,Longbow,U14,Windsor 50,93,
5,Men,Longbow,U14,Windsor 50,134,
6,Men,Longbow,U14,Windsor 50,189,
1,Men,Longbow,U14,Windsor 40,60,
2,Men,Longbow,U14,Windsor 40,87,
3,Men,Longbow,U14,Windsor 40,125,
4,Men,Longbow,U14,Windsor 40,175,
5,Men,Longbow,U14,Windsor 40,239,
6,Men,Longbow,U14,Windsor 40,317,
1,Men,Longbow,U14,Windsor 30,166,
2,Men,Longbow,U14,Windsor 30,222,
3,Men,Longbow,U14,Windsor 30,288,
4,Men,Longbow,U14,Windsor 30,362,
1,Men,Longbow,U14,New Western,4,
2,Men,Longbow,U14,New Western,6,
3,Men,Longbow,U14,New Western,8,
4,Men,Longbow,U14,New Western,12,
5,Men,Longbow,U14,New Western,18,
6,Men,Longbow,U14,New Western,26,
1,Men,Longbow,U14,Long Western,7,
2,Men,Longbow,U14,Long Western,10,
3,Men,Longbow,U14,Long Western,15,
4,Men,Longbow,U14,Long Western,23,
5,Men,Longbow,U14,Long Western,34,
6,Men,Longbow,U14,Long Western,50,
1,Men,Longbow,U14,Western,12,
2,Men,Longbow,U14,Western,17,
3,Men,Longbow,U14,Western,25,
4,Men,Longbow,U14,Western,38,
5,Men,Longbow,U14,Western,56,
6,Men,Longbow,U14,Western,82,
1,Men,Longbow,U14,Western 50,18,
2,Men,Longbow,U14,Western 50,27,
3,Men,Longbow,U14,Western 50,40,
4,Men,Longbow,U14,Western 50,59,
5,Men,Longbow,U14,Western 50,87,
6,Men,Longbow,U14,Western 50,125,
1,Men,Longbow,U14,Western 40,32,
2,Men,Longbow,U14,Western 40,48,
3,Men,Longbow,U14,Western 40,70,
4,Men,Longbow,U14,Western 40,102,
5,Men,Longbow,U14,Western 40,146,
6,Men,Longbow,U14,Western 40,203,
1,Men,Longbow,U14,Western 30,68,
2,Men,Longbow,U14,Western 30,99,
3,Men,Longbow,U14,Western 30,141,
4,Men,Longbow,U14,Western 30,197,
1,Men,Longbow,U14,American,14,
2,Men,Longbow,U14,American,21,
3,Men,Longbow,U14,American,32,
4,Men,Longbow,U14,American,47,
5,Men,Longbow,U14,American,68,
6,Men,Longbow,U14,American,99,
1,Men,Longbow,U14,St. Nicholas,27,
2,Men,Longbow,U14,St. Nicholas,40,
3,Men,Longbow,U14,St. Nicholas,59,
4,Men,Longbow,U14,St. Nicholas,86,
5,Men,Longbow,U14,St. Nicholas,123,
6,Men,Longbow,U14,St. Nicholas,171,
1,Men,Longbow,U14,New National,3,
2,Men,Longbow,U14,New National,4,
3,Men,Longbow,U14,New National,6,
4,Men,Longbow,U14,New National,8,
5,Men,Longbow,U14,New National,12,
6,Men,Longbow,U14,New National,18,
1,Men,Longbow,U14,Long National,5,
2,Men,Longbow,U14,Long National,7,
3,Men,Longbow,U14,Long National,10,
4,Men,Longbow,U14,Long National,15,
5,Men,Longbow,U14,Long National,23,
6,Men,Longbow,U14,Long National,33,
1,Men,Longbow,U14,National,8,
2,Men,Longbow,U14,National,12,
3,Men,Longbow,U14,National,18,
4,Men,Longbow,U14,National,27,
5,Men,Longbow,U14,National,39,
6,Men,Longbow,U14,National,57,
1,Men,Longbow,U14,National 50,13,
2,Men,Longbow,U14,National 50,19,
3,Men,Longbow,U14,National 50,28,
4,Men,Longbow,U14,National 50,41,
5,Men,Longbow,U14,National 50,60,
6,Men,Longbow,U14,National 50,87,
1,Men,Longbow,U14,National 40,22,
2,Men,Longbow,U14,National 40,32,
3,Men,Longbow,U14,National 40,48,
4,Men,Longbow,U14,National 40,69,
5,Men,Longbow,U14,National 40,100,
6,Men,Longbow,U14,National 40,140,
1,Men,Longbow,U14,National 30,45,
2,Men,Longbow,U14,National 30,65,
3,Men,Longbow,U14,National 30,93,
4,Men,Longbow,U14,National 30,131,
1,Men,Longbow,U14,New Warwick,2,
2,Men,Longbow,U14,New Warwick,3,
3,Men,Longbow,U14,New Warwick,4,
4,Men,Longbow,U14,New Warwick,6,
5,Men,Longbow,U14,New Warwick,9,
6,Men,Longbow,U14,New Warwick,13,
1,Men,Longbow,U14,Long Warwick,4,
2,Men,Longbow,U14,Long Warwick,5,
3,Men,Longbow,U14,Long Warwick,8,
4,Men,Longbow,U14,Long Warwick,12,
5,Men,Longbow,U14,Long Warwick,17,
6,Men,Longbow,U14,Long Warwick,25,
1,Men,Longbow,U14,Warwick,6,
2,Men,Longbow,U14,Warwick,9,
3,Men,Longbow,U14,Warwick,13,
4,Men,Longbow,U14,Warwick,19,
5,Men,Longbow,U14,Warwick,28,
6,Men,Longbow,U14,Warwick,41,
1,Men,Longbow,U14,Warwick 50,9,
2,Men,Longbow,U14,Warwick 50,14,
3,Men,Longbow,U14,Warwick 50,20,
4,Men,Longbow,U14,Warwick 50,30,
5,Men,Longbow,U14,Warwick 50,44,
6,Men,Longbow,U14,Warwick 50,63,
1,Men,Longbow,U14,Warwick 40,16,
2,Men,Longbow,U14,Warwick 40,24,
3,Men,Longbow,U14,Warwick 40,35,
4,Men,Longbow,U14,Warwick 40,51,
5,Men,Longbow,U14,Warwick 40,73,
6,Men,Longbow,U14,Warwick 40,102,
1,Men,Longbow,U14,Warwick 30,34,
2,Men,Longbow,U14,Warwick 30,50,
3,Men,Longbow,U14,Warwick 30,71,
4,Men,Longbow,U14,Warwick 30,99,
1,Men,Longbow,U14,WA 1440 (90m),12,
2,Men,Longbow,U14,WA 1440 (90m),18,
3,Men,Longbow,U14,WA 1440 (90m),27,
4,Men,Longbow,U14,WA 1440 (90m),39,
5,Men,Longbow,U14,WA 1440 (90m),58,
6,Men,Longbow,U14,WA 1440 (90m),85,
7,Men,Longbow,U14,WA 1440 (90m),124,
8,Men,Longbow,U14,WA 1440 (90m),177,
9,Men,Longbow,U14,WA 1440 (90m),248,
1,Men,Longbow,U14,WA 1440 (70m) / Metric I,14,
2,Men,Longbow,U14,WA 1440 (70m) / Metric I,21,
3,Men,Longbow,U14,WA 1440 (70m) / Metric I,31,
4,Men,Longbow,U14,WA 1440 (70m) / Metric I,46,
5,Men,Longbow,U14,WA 1440 (70m) / Metric I,68,
6,Men,Longbow,U14,WA 1440 (70m) / Metric I,100,
7,Men,Longbow,U14,WA 1440 (70m) / Metric I,145,
8,Men,Longbow,U14,WA 1440 (70m) / Metric I,207,
9,Men,Longbow,U14,WA 1440 (70m) / Metric I,289,
1,Men,Longbow,U14,WA 1440 (60m) / Metric II,18,
2,Men,Longbow,U14,WA 1440 (60m) / Metric II,27,
3,Men,Longbow,U14,WA 1440 (60m) / Metric II,40,
4,Men,Longbow,U14,WA 1440 (60m) / Metric II,59,
5,Men,Longbow,U14,WA 1440 (60m) / Metric II,87,
6,Men,Longbow,U14,WA 1440 (60m) / Metric II,128,
7,Men,Longbow,U14,WA 1440 (60m) / Metric II,185,
8,Men,Longbow,U14,WA 1440 (60m) / Metric II,262,
9,Men,Longbow,U14,WA 1440 (60m) / Metric II,363,
1,Men,Longbow,U14,Metric III,34,
2,Men,Longbow,U14,Metric III,51,
3,Men,Longbow,U14,Metric III,76,
4,Men,Longbow,U14,Metric III,111,
5,Men,Longbow,U14,Metric III,161,
6,Men,Longbow,U14,Metric III,229,
7,Men,Longbow,U14,Metric III,318,
8,Men,Longbow,U14,Metric III,428,
9,Men,Longbow,U14,Metric III,556,
1,Men,Longbow,U14,Metric IV,96,
2,Men,Longbow,U14,Metric IV,138,
3,Men,Longbow,U14,Metric IV,194,
4,Men,Longbow,U14,Metric IV,266,
5,Men,Longbow,U14,Metric IV,354,
6,Men,Longbow,U14,Metric IV,458,
7,Men,Longbow,U14,Metric IV,573,
8,Men,Longbow,U14,Metric IV,698,
9,Men,Longbow,U14,Metric IV,824,
1,Men,Longbow,U14,Metric V,134,
2,Men,Longbow,U14,Metric V,192,
3,Men,Longbow,U14,Metric V,270,
4,Men,Longbow,U14,Metric V,368,
1,Men,Longbow,U14,Long Metric (Men),4,
2,Men,Longbow,U14,Long Metric (Men),5,
3,Men,Longbow,U14,Long Metric (Men),8,
4,Men,Longbow,U14,Long Metric (Men),11,
5,Men,Longbow,U14,Long Metric (Men),17,
6,Men,Longbow,U14,Long Metric (Men),24,
1,Men,Longbow,U14,Long Metric (Women) / Long Metric I,6,
2,Men,Longbow,U14,Long Metric (Women) / Long Metric I,8,
3,Men,Longbow,U14,Long Metric (Women) / Long Metric I,12,
4,Men,Longbow,U14,Long Metric (Women) / Long Metric I,18,
5,Men,Longbow,U14,Long Metric (Women) / Long Metric I,26,
6,Men,Longbow,U14,Long Metric (Women) / Long Metric I,39,
1,Men,Longbow,U14,Long Metric II,8,
2,Men,Longbow,U14,Long Metric II,12,
3,Men,Longbow,U14,Long Metric II,18,
4,Men,Longbow,U14,Long Metric II,26,
5,Men,Longbow,U14,Long Metric II,39,
6,Men,Longbow,U14,Long Metric II,57,
1,Men,Longbow,U14,Long Metric III,13,
2,Men,Longbow,U14,Long Metric III,19,
3,Men,Longbow,U14,Long Metric III,28,
4,Men,Longbow,U14,Long Metric III,42,
5,Men,Longbow,U14,Long Metric III,61,
6,Men,Longbow,U14,Long Metric III,88,
1,Men,Longbow,U14,Long Metric IV,23,
2,Men,Longbow,U14,Long Metric IV,34,
3,Men,Longbow,U14,Long Metric IV,49,
4,Men,Longbow,U14,Long Metric IV,72,
5,Men,Longbow,U14,Long Metric IV,104,
6,Men,Longbow,U14,Long Metric IV,146,
1,Men,Longbow,U14,Long Metric V,48,
2,Men,Longbow,U14,Long Metric V,71,
3,Men,Longbow,U14,Long Metric V,101,
4,Men,Longbow,U14,Long Metric V,142,
1,Men,Longbow,U14,Short Metric / Short Metric I,9,
2,Men,Longbow,U14,Short Metric / Short Metric I,13,
3,Men,Longbow,U14,Short Metric / Short Metric I,19,
4,Men,Longbow,U14,Short Metric / Short Metric I,29,
5,Men,Longbow,U14,Short Metric / Short Metric I,42,
6,Men,Longbow,U14,Short Metric / Short Metric I,61,
1,Men,Longbow,U14,Short Metric II,10,
2,Men,Longbow,U14,Short Metric II,15,
3,Men,Longbow,U14,Short Metric II,22,
4,Men,Longbow,U14,Short Metric II,33,
5,Men,Longbow,U14,Short Metric II,49,
6,Men,Longbow,U14,Short Metric II,71,
1,Men,Longbow,U14,Short Metric III,22,
2,Men,Longbow,U14,Short Metric III,33,
3,Men,Longbow,U14,Short Metric III,48,
4,Men,Longbow,U14,Short Metric III,70,
1,Men,Longbow,U14,Short Metric IV,74,
2,Men,Longbow,U14,Short Metric IV,105,
3,Men,Longbow,U14,Short Metric IV,145,
1,Men,Longbow,U14,Short Metric V,86,
2,Men,Longbow,U14,Short Metric V,122,
1,Men,Longbow,U14,WA 900,13,
2,Men,Longbow,U14,WA 900,20,
3,Men,Longbow,U14,WA 900,29,
4,Men,Longbow,U14,WA 900,43,
5,Men,Longbow,U14,WA 900,63,
6,Men,Longbow,U14,WA 900,92,
1,Men,Longbow,U14,WA 70m,5,
2,Men,Longbow,U14,WA 70m,7,
3,Men,Longbow,U14,WA 70m,10,
4,Men,Longbow,U14,WA 70m,14,
5,Men,Longbow,U14,WA 70m,21,
6,Men,Longbow,U14,WA 70m,32,
7,Men,Longbow,U14,WA 70m,47,
8,Men,Longbow,U14,WA 70m,69,
9,Men,Longbow,U14,WA 70m,99,
1,Men,Longbow,U14,WA 60m,6,
2,Men,Longbow,U14,WA 60m,10,
3,Men,Longbow,U14,WA 60m,14,
4,Men,Longbow,U14,WA 60m,21,
5,Men,Longbow,U14,WA 60m,31,
6,Men,Longbow,U14,WA 60m,46,
7,Men,Longbow,U14,WA 60m,67,
8,Men,Longbow,U14,WA 60m,96,
9,Men,Longbow,U14,WA 60m,137,
1,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,10,
2,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,14,
3,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,21,
4,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,32,
5,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,47,
6,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,68,
7,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,99,
8,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,140,
9,Men,Longbow,U14,WA 50m (Barebow) / Metric 122-50,193,
1,Men,Longbow,U14,Metric 122-40,16,
2,Men,Longbow,U14,Metric 122-40,24,
3,Men,Longbow,U14,Metric 122-40,35,
4,Men,Longbow,U14,Metric 122-40,51,
5,Men,Longbow,U14,Metric 122-40,75,
6,Men,Longbow,U14,Metric 122-40,108,
7,Men,Longbow,U14,Metric 122-40,153,
8,Men,Longbow,U14,Metric 122-40,209,
9,Men,Longbow,U14,Metric 122-40,276,
1,Men,Longbow,U14,Metric 122-30,30,
2,Men,Longbow,U14,Metric 122-30,44,
3,Men,Longbow,U14,Metric 122-30,64,
4,Men,Longbow,U14,Metric 122-30,93,
1,Men,Longbow,U14,WA 50m (Compound),5,
2,Men,Longbow,U14,WA 50m (Compound),7,
3,Men,Longbow,U14,WA 50m (Compound),10,
4,Men,Longbow,U14,WA 50m (Compound),14,
5,Men,Longbow,U14,WA 50m (Compound),21,
6,Men,Longbow,U14,WA 50m (Compound),31,
1,Men,Longbow,U14,Metric 80-40,7,
2,Men,Longbow,U14,Metric 80-40,11,
3,Men,Longbow,U14,Metric 80-40,16,
4,Men,Longbow,U14,Metric 80-40,23,
5,Men,Longbow,U14,Metric 80-40,35,
6,Men,Longbow,U14,Metric 80-40,51,
1,Men,Longbow,U14,Metric 80-30,13,
2,Men,Longbow,U14,Metric 80-30,20,
3,Men,Longbow,U14,Metric 80-30,29,
4,Men,Longbow,U14,Metric 80-30,43,
1,Men,Longbow,U12,York,5,
2,Men,Longbow,U12,York,7,
3,Men,Longbow,U12,York,10,
4,Men,Longbow,U12,York,15,
5,Men,Longbow,U12,York,22,
6,Men,Longbow,U12,York,32,
7,Men,Longbow,U12,York,47,
8,Men,Longbow,U12,York,70,
9,Men,Longbow,U12,York,103,
1,Men,Longbow,U12,Hereford / Bristol I,8,
2,Men,Longbow,U12,Hereford / Bristol I,11,
3,Men,Longbow,U12,Hereford / Bristol I,17,
4,Men,Longbow,U12,Hereford / Bristol I,25,
5,Men,Longbow,U12,Hereford / Bristol I,38,
6,Men,Longbow,U12,Hereford / Bristol I,56,
7,Men,Longbow,U12,Hereford / Bristol I,82,
8,Men,Longbow,U12,Hereford / Bristol I,120,
9,Men,Longbow,U12,Hereford / Bristol I,173,
1,Men,Longbow,U12,Bristol II,13,
2,Men,Longbow,U12,Bristol II,19,
3,Men,Longbow,U12,Bristol II,29,
4,Men,Longbow,U12,Bristol II,43,
5,Men,Longbow,U12,Bristol II,63,
6,Men,Longbow,U12,Bristol II,93,
7,Men,Longbow,U12,Bristol II,136,
8,Men,Longbow,U12,Bristol II,195,
9,Men,Longbow,U12,Bristol II,274,
1,Men,Longbow,U12,Bristol III,22,
2,Men,Longbow,U12,Bristol III,32,
3,Men,Longbow,U12,Bristol III,48,
4,Men,Longbow,U12,Bristol III,70,
5,Men,Longbow,U12,Bristol III,103,
6,Men,Longbow,U12,Bristol III,149,
7,Men,Longbow,U12,Bristol III,213,
8,Men,Longbow,U12,Bristol III,296,
9,Men,Longbow,U12,Bristol III,399,
1,Men,Longbow,U12,Bristol IV,42,
2,Men,Longbow,U12,Bristol IV,61,
3,Men,Longbow,U12,Bristol IV,90,
4,Men,Longbow,U12,Bristol IV,130,
5,Men,Longbow,U12,Bristol IV,186,
6,Men,Longbow,U12,Bristol IV,259,
7,Men,Longbow,U12,Bristol IV,351,
8,Men,Longbow,U12,Bristol IV,460,
9,Men,Longbow,U12,Bristol IV,582,
1,Men,Longbow,U12,Bristol V,110,
2,Men,Longbow,U12,Bristol V,155,
3,Men,Longbow,U12,Bristol V,213,
4,Men,Longbow,U12,Bristol V,285,
5,Men,Longbow,U12,Bristol V,372,
6,Men,Longbow,U12,Bristol V,473,
7,Men,Longbow,U12,Bristol V,585,
8,Men,Longbow,U12,Bristol V,704,
9,Men,Longbow,U12,Bristol V,821,
1,Men,Longbow,U12,St. George,4,
2,Men,Longbow,U12,St. George,6,
3,Men,Longbow,U12,St. George,9,
4,Men,Longbow,U12,St. George,14,
5,Men,Longbow,U12,St. George,20,
6,Men,Longbow,U12,St. George,30,
1,Men,Longbow,U12,Albion / Long Windsor,7,
2,Men,Longbow,U12,Albion / Long Windsor,10,
3,Men,Longbow,U12,Albion / Long Windsor,15,
4,Men,Longbow,U12,Albion / Long Windsor,23,
5,Men,Longbow,U12,Albion / Long Windsor,34,
6,Men,Longbow,U12,Albion / Long Windsor,50,
1,Men,Longbow,U12,Windsor,12,
2,Men,Longbow,U12,Windsor,17,
3,Men,Longbow,U12,Windsor,25,
4,Men,Longbow,U12,Windsor,38,
5,Men,Longbow,U12,Windsor,56,
6,Men,Longbow,U12,Windsor,82,
1,Men,Longbow,U12,Windsor 50,20,
2,Men,Longbow,U12,Windsor 50,29,
3,Men,Longbow,U12,Windsor 50,44,
4,Men,Longbow,U12,Windsor 50,64,
5,Men,Longbow,U12,Windsor 50,93,
6,Men,Longbow,U12,Windsor 50,134,
1,Men,Longbow,U12,Windsor 40,41,
2,Men,Longbow,U12,Windsor 40,60,
3,Men,Longbow,U12,Windsor 40,87,
4,Men,Longbow,U12,Windsor 40,125,
5,Men,Longbow,U12,Windsor 40,175,
6,Men,Longbow,U12,Windsor 40,239,
1,Men,Longbow,U12,Windsor 30,120,
2,Men,Longbow,U12,Windsor 30,166,
3,Men,Longbow,U12,Windsor 30,222,
4,Men,Longbow,U12,Windsor 30,288,
5,Men,Longbow,U12,Windsor 30,362,
6,Men,Longbow,U12,Windsor 30,441,
1,Men,Longbow,U12,New Western,3,
2,Men,Longbow,U12,New Western,4,
3,Men,Longbow,U12,New Western,6,
4,Men,Longbow,U12,New Western,8,
5,Men,Longbow,U12,New Western,12,
6,Men,Longbow,U12,New Western,18,
1,Men,Longbow,U12,Long Western,5,
2,Men,Longbow,U12,Long Western,7,
3,Men,Longbow,U12,Long Western,10,
4,Men,Longbow,U12,Long Western,15,
5,Men,Longbow,U12,Long Western,23,
6,Men,Longbow,U12,Long Western,34,
1,Men,Longbow,U12,Western,8,
2,Men,Longbow,U12,Western,12,
3,Men,Longbow,U12,Western,17,
4,Men,Longbow,U12,Western,25,
5,Men,Longbow,U12,Western,38,
6,Men,Longbow,U12,Western,56,
1,Men,Longbow,U12,Western 50,12,
2,Men,Longbow,U12,Western 50,18,
3,Men,Longbow,U12,Western 50,27,
4,Men,Longbow,U12,Western 50,40,
5,Men,Longbow,U12,Western 50,59,
6,Men,Longbow,U12,Western 50,87,
1,Men,Longbow,U12,Western 40,22,
2,Men,Longbow,U12,Western 40,32,
3,Men,Longbow,U12,Western 40,48,
4,Men,Longbow,U12,Western 40,70,
5,Men,Longbow,U12,Western 40,102,
6,Men,Longbow,U12,Western 40,146,
1,Men,Longbow,U12,Western 30,47,
2,Men,Longbow,U12,Western 30,68,
3,Men,Longbow,U12,Western 30,99,
4,Men,Longbow,U12,Western 30,141,
5,Men,Longbow,U12,Western 30,197,
6,Men,Longbow,U12,Western 30,266,
1,Men,Longbow,U12,American,10,
2,Men,Longbow,U12,American,14,
3,Men,Longbow,U12,American,21,
4,Men,Longbow,U12,American,32,
5,Men,Longbow,U12,American,47,
6,Men,Longbow,U12,American,68,
1,Men,Longbow,U12,St. Nicholas,18,
2,Men,Longbow,U12,St. Nicholas,27,
3,Men,Longbow,U12,St. Nicholas,40,
4,Men,Longbow,U12,St. Nicholas,59,
5,Men,Longbow,U12,St. Nicholas,86,
6,Men,Longbow,U12,St. Nicholas,123,
1,Men,Longbow,U12,New National,2,
2,Men,Longbow,U12,New National,3,
3,Men,Longbow,U12,New National,4,
4,Men,Longbow,U12,New National,6,
5,Men,Longbow,U12,New National,8,
6,Men,Longbow,U12,New National,12,
1,Men,Longbow,U12,Long National,3,
2,Men,Longbow,U12,Long National,5,
3,Men,Longbow,U12,Long National,7,
4,Men,Longbow,U12,Long National,10,
5,Men,Longbow,U12,Long National,15,
6,Men,Longbow,U12,Long National,23,
1,Men,Longbow,U12,National,6,
2,Men,Longbow,U12,National,8,
3,Men,Longbow,U12,National,12,
4,Men,Longbow,U12,National,18,
5,Men,Longbow,U12,National,27,
6,Men,Longbow,U12,National,39,
1,Men,Longbow,U12,National 50,9,
2,Men,Longbow,U12,National 50,13,
3,Men,Longbow,U12,National 50,19,
4,Men,Longbow,U12,National 50,28,
5,Men,Longbow,U12,National 50,41,
6,Men,Longbow,U12,National 50,60,
1,Men,Longbow,U12,National 40,15,
2,Men,Longbow,U12,National 40,22,
3,Men,Longbow,U12,National 40,32,
4,Men,Longbow,U12,National 40,48,
5,Men,Longbow,U12,National 40,69,
6,Men,Longbow,U12,National 40,100,
1,Men,Longbow,U12,National 30,31,
2,Men,Longbow,U12,National 30,45,
3,Men,Longbow,U12,National 30,65,
4,Men,Longbow,U12,National 30,93,
5,Men,Longbow,U12,National 30,131,
6,Men,Longbow,U12,National 30,179,
1,Men,Longbow,U12,New Warwick,2,
2,Men,Longbow,U12,New Warwick,2,
3,Men,Longbow,U12,New Warwick,3,
4,Men,Longbow,U12,New Warwick,4,
5,Men,Longbow,U12,New Warwick,6,
6,Men,Longbow,U12,New Warwick,9,
1,Men,Longbow,U12,Long Warwick,3,
2,Men,Longbow,U12,Long Warwick,4,
3,Men,Longbow,U12,Long Warwick,5,
4,Men,Longbow,U12,Long Warwick,8,
5,Men,Longbow,U12,Long Warwick,12,
6,Men,Longbow,U12,Long Warwick,17,
1,Men,Longbow,U12,Warwick,4,
2,Men,Longbow,U12,Warwick,6,
3,Men,Longbow,U12,Warwick,9,
4,Men,Longbow,U12,Warwick,13,
5,Men,Longbow,U12,Warwick,19,
6,Men,Longbow,U12,Warwick,28,
1,Men,Longbow,U12,Warwick 50,6,
2,Men,Longbow,U12,Warwick 50,9,
3,Men,Longbow,U12,Warwick 50,14,
4,Men,Longbow,U12,Warwick 50,20,
5,Men,Longbow,U12,Warwick 50,30,
6,Men,Longbow,U12,Warwick 50,44,
1,Men,Longbow,U12,Warwick 40,11,
2,Men,Longbow,U12,Warwick 40,16,
3,Men,Longbow,U12,Warwick 40,24,
4,Men,Longbow,U12,Warwick 40,35,
5,Men,Longbow,U12,Warwick 40,51,
6,Men,Longbow,U12,Warwick 40,73,
1,Men,Longbow,U12,Warwick 30,24,
2,Men,Longbow,U12,Warwick 30,34,
3,Men,Longbow,U12,Warwick 30,50,
4,Men,Longbow,U12,Warwick 30,71,
5,Men,Longbow,U12,Warwick 30,99,
6,Men,Longbow,U12,Warwick 30,133,
1,Men,Longbow,U12,WA 1440 (90m),8,
2,Men,Longbow,U12,WA 1440 (90m),12,
3,Men,Longbow,U12,WA 1440 (90m),18,
4,Men,Longbow,U12,WA 1440 (90m),27,
5,Men,Longbow,U12,WA 1440 (90m),39,
6,Men,Longbow,U12,WA 1440 (90m),58,
7,Men,Longbow,U12,WA 1440 (90m),85,
8,Men,Longbow,U12,WA 1440 (90m),124,
9,Men,Longbow,U12,WA 1440 (90m),177,
1,Men,Longbow,U12,WA 1440 (70m) / Metric I,9,
2,Men,Longbow,U12,WA 1440 (70m) / Metric I,14,
3,Men,Longbow,U12,WA 1440 (70m) / Metric I,21,
4,Men,Longbow,U12,WA 1440 (70m) / Metric I,31,
5,Men,Longbow,U12,WA 1440 (70m) / Metric I,46,
6,Men,Longbow,U12,WA 1440 (70m) / Metric I,68,
7,Men,Longbow,U12,WA 1440 (70m) / Metric I,100,
8,Men,Longbow,U12,WA 1440 (70m) / Metric I,145,
9,Men,Longbow,U12,WA 1440 (70m) / Metric I,207,
1,Men,Longbow,U12,WA 1440 (60m) / Metric II,12,
2,Men,Longbow,U12,WA 1440 (60m) / Metric II,18,
3,Men,Longbow,U12,WA 1440 (60m) / Metric II,27,
4,Men,Longbow,U12,WA 1440 (60m) / Metric II,40,
5,Men,Longbow,U12,WA 1440 (60m) / Metric II,59,
6,Men,Longbow,U12,WA 1440 (60m) / Metric II,87,
7,Men,Longbow,U12,WA 1440 (60m) / Metric II,128,
8,Men,Longbow,U12,WA 1440 (60m) / Metric II,185,
9,Men,Longbow,U12,WA 1440 (60m) / Metric II,262,
1,Men,Longbow,U12,Metric III,23,
2,Men,Longbow,U12,Metric III,34,
3,Men,Longbow,U12,Metric III,51,
4,Men,Longbow,U12,Metric III,76,
5,Men,Longbow,U12,Metric III,111,
6,Men,Longbow,U12,Metric III,161,
7,Men,Longbow,U12,Metric III,229,
8,Men,Longbow,U12,Metric III,318,
9,Men,Longbow,U12,Metric III,428,
1,Men,Longbow,U12,Metric IV,66,
2,Men,Longbow,U12,Metric IV,96,
3,Men,Longbow,U12,Metric IV,138,
4,Men,Longbow,U12,Metric IV,194,
5,Men,Longbow,U12,Metric IV,266,
6,Men,Longbow,U12,Metric IV,354,
7,Men,Longbow,U12,Metric IV,458,
8,Men,Longbow,U12,Metric IV,573,
9,Men,Longbow,U12,Metric IV,698,
1,Men,Longbow,U12,Metric V,92,
2,Men,Longbow,U12,Metric V,134,
3,Men,Longbow,U12,Metric V,192,
4,Men,Longbow,U12,Metric V,270,
5,Men,Longbow,U12,Metric V,368,
6,Men,Longbow,U12,Metric V,486,
7,Men,Longbow,U12,Metric V,617,
8,Men,Longbow,U12,Metric V,750,
9,Men,Longbow,U12,Metric V,878,
1,Men,Longbow,U12,Long Metric (Men),3,
2,Men,Longbow,U12,Long Metric (Men),4,
3,Men,Longbow,U12,Long Metric (Men),5,
4,Men,Longbow,U12,Long Metric (Men),8,
5,Men,Longbow,U12,Long Metric (Men),11,
6,Men,Longbow,U12,Long Metric (Men),17,
1,Men,Longbow,U12,Long Metric (Women) / Long Metric I,4,
2,Men,Longbow,U12,Long Metric (Women) / Long Metric I,6,
3,Men,Longbow,U12,Long Metric (Women) / Long Metric I,8,
4,Men,Longbow,U12,Long Metric (Women) / Long Metric I,12,
5,Men,Longbow,U12,Long Metric (Women) / Long Metric I,18,
6,Men,Longbow,U12,Long Metric (Women) / Long Metric I,26,
1,Men,Longbow,U12,Long Metric II,6,
2,Men,Longbow,U12,Long Metric II,8,
3,Men,Longbow,U12,Long Metric II,12,
4,Men,Longbow,U12,Long Metric II,18,
5,Men,Longbow,U12,Long Metric II,26,
6,Men,Longbow,U12,Long Metric II,39,
1,Men,Longbow,U12,Long Metric III,9,
2,Men,Longbow,U12,Long Metric III,13,
3,Men,Longbow,U12,Long Metric III,19,
4,Men,Longbow,U12,Long Metric III,28,
5,Men,Longbow,U12,Long Metric III,42,
